"sku","name","description","manufacturer","manufacturer_part_number","family_series","brand_logo_url","price","lead_time","is_discontinued","is_repairable","voltage","output_type","sensing_type","protection_rating","categories_separated","url","image_url","net_weight","gross_weight","ship_length","ship_width","ship_height","category_level_2","accessory_type"
"L6EPB-B-S-3-C-DWYR","L6EPB-B-S-3-C","L6Epb-Bs3C Flotect Level Switch Brass Body SPDT Side Wall Mounting 350 PSI ss Float","Dwyer Instruments","L6EPB-B-S-3-C","Dwyer Instruments Sensors, L6 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","472.23","10","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/l6epb-b-s-3-c-dwyr.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/l/6/l6epb-b-s-3-c-dwyer-instruments.jpg","0.935","1.355","11.15","2.5","1.55","Products /// Automation & Control /// Sensors","Sensor"
"L6EPB-B-S-3-H-DWYR","L6EPB-B-S-3-H","Flotect Level Switch Brass Body SPDT External Float Chamber ss Float 1In NPT","Dwyer Instruments","L6EPB-B-S-3-H","Dwyer Instruments Sensors, L6 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","539.3","5","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/l6epb-b-s-3-h-dwyr.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/l/6/l6epb-b-s-3-h-dwyer-instruments.jpg","2.48","2.895","3.6","9.5","2.2","Products /// Automation & Control /// Sensors","Sensor"
"LFL2-CK-U-PUR5-EMS-PRLF","LFL2-CK-U-PUR5-EMS","Level Control, 262201","Pepperl Fuchs","262201","Pepperl Fuchs Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/prlf/logo_s.jpg","157.21","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/lfl2-ck-u-pur5-ems.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/l/f/lfl2-ck-u-pur5-ems-pepperl-fuchs.jpg","0.58","0.58","2.3","8.7","7.65","Products /// Automation & Control /// Sensors","Sensor"
"LMPC0000-RDL","LMPC0000","MAG PICK UP, NPN, 10ft. CABLE","Red Lion","LMPC0000","Red Lion Sensors, LMP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/rdl/logo_s.jpg","158.68","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/lmpc0000-rdl.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/l/m/lmpc0000-red-lion.jpg","0.44","0.445","4.9","5.45","1.5","Products /// Automation & Control /// Sensors","Sensor"
"MB-BS18MM-SICK","MB-BS18MM","MB-BS18MM BRACKET 18MM Ball Swivel Bracket","Sick","7028403","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","32.16","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/mb-bs18mm-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/b/mb-bs18mm-sick.jpg","0.035","0.035","0.85","2.55","2.95","Products /// Automation & Control /// Sensors","Sensor"
"MB-F32-A2-V1-PRLF","MB-F32-A2-V1","Magnetic, 040812","Pepperl Fuchs","040812","Pepperl Fuchs Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/prlf/logo_s.jpg","174.53","7","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/mb-f32-a2-v1-prlf.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/b/mb-f32-a2-v1-pepperl-fuchs.jpg","0.05","0.055","2.5","0.8","0.7","Products /// Automation & Control /// Sensors","Sensor"
"MBLU40T-WRCK","MBLU40T","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MBLU40T","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","202.71","20","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/mblu40t-wrck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/b/mblu40t-warrick-a-brand-of-gems-sensors.jpg","2.92","2.915","3.3","10.2","12.3","Products /// Automation & Control /// Sensors","Sensor"
"MBLU40W-WRCK","MBLU40W","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MBLU40W","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","232.65","23","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/mblu40w.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/b/mblu40w-warrick-a-brand-of-gems-sensors.jpg","4.265","4.265","3.05","11.9","11.9","Products /// Automation & Control /// Sensors","Sensor"
"MGRE40T-WRCK","MGRE40T","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MGRE40T","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","202.71","70","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/mgre40t-wrck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/g/mgre40t-warrick-a-brand-of-gems-sensors.jpg","3.475","3.475","4.15","10.2","11.55","Products /// Automation & Control /// Sensors","Sensor"
"MGRE40W-WRCK","MGRE40W","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MGRE40W","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","226.49","49","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/mgre40w-wrck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/g/mgre40w-warrick-a-brand-of-gems-sensors.jpg","4.8","4.795","3.2","11.95","13.6","Products /// Automation & Control /// Sensors","Sensor"
"ML1H-H202S-BARK","ML1H-H202S","Switch, Temperature","Barksdale Control Products","ML1H-H202S","Barksdale Control Products Sensors, ML1H/L2H Series","https://www.galco.com/media/amasty/shopby/option_images/slider/bark/logo_s.jpg","1247.81","168","0","0","null","null","null","null","Products > Automation & Control > Sensors > Temperature","https://www.galco.com/ml1h-h202s-bark.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/l/ml1h-h202s-barksdale-control-products.jpg","1.5","1.58","2.38","2.75","7.88","Products /// Automation & Control /// Sensors","Sensor"
"ML1H-H351-BARK","ML1H-H351","Switch, Temperature","Barksdale Control Products","ML1H-H351","Barksdale Control Products Sensors, ML1H/L2H Series","https://www.galco.com/media/amasty/shopby/option_images/slider/bark/logo_s.jpg","752.95","169","0","0","null","null","null","null","Products > Automation & Control > Sensors > Temperature","https://www.galco.com/ml1h-h351-bark.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/l/ml1h-h351-barksdale-control-products.jpg","1.5","1.63","2.38","2.75","7.88","Products /// Automation & Control /// Sensors","Sensor"
"MT1H-H251-A-BARK","MT1H-H251-A","Switch, Temperature","Barksdale Control Products","MT1H-H251-A","Barksdale Control Products Sensors, MT1H Series","https://www.galco.com/media/amasty/shopby/option_images/slider/bark/logo_s.jpg","986.76","129","0","0","null","null","null","null","Products > Automation & Control > Sensors > Temperature","https://www.galco.com/mt1h-h251-a-bark.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/t/mt1h-h251-a-barksdale-control-products.jpg","1.5","2.03","2.88","2.75","7.38","Products /// Automation & Control /// Sensors","Sensor"
"MT1H-H351S-FX-BARK","MT1H-H351S-FX","TEMP SWITCH","Barksdale Control Products","MT1H-H351S-FX","Barksdale Control Products Sensors, MT1H Series","https://www.galco.com/media/amasty/shopby/option_images/slider/bark/logo_s.jpg","789.81","260","0","0","null","null","null","null","Products > Automation & Control > Sensors > Temperature","https://www.galco.com/mt1h-h351s-fx-bark.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/t/mt1h-h351s-fx-barksdale-control-products.jpg","1.5","0","2.88","2.75","7.38","Products /// Automation & Control /// Sensors","Sensor"
"MYEL40T-WRCK","MYEL40T","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MYEL40T","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","202.71","46","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/myel40t-wrck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/y/myel40t-warrick-a-brand-of-gems-sensors.jpg","2.915","2.915","13.5","11","1.5","Products /// Automation & Control /// Sensors","Sensor"
"MYEL40W-WRCK","MYEL40W","Series M Mechanical Tilt Float Switch","Warrick a Brand of Gems Sensors","MYEL40W","Warrick a Brand of Gems Sensors Sensors","https://www.galco.com","232.65","18","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/myel40w.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/y/myel40w-warrick-a-brand-of-gems-sensors.jpg","4.395","4.395","3.05","12.15","12.7","Products /// Automation & Control /// Sensors","Sensor"
"MZT8-03VPS-KP0-SICK","MZT8-03VPS-KP0","MZT8-03VPS-KP0 MAGN.CYLINDER SENS. Sensors for T-slot cylinders MZT8, MZT8-03VPS-KP0 Overrun distance, typ.: 3 mm Connection ty","Sick","1044458","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","90.76","null","0","0","10-30 VDC","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/mzt8-03vps-kp0-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/z/mzt8-03vps-kp0-sick.jpg","0.035","0.035","0.45","5.95","6.55","Products /// Automation & Control /// Sensors","Sensor"
"ODSL-96B-M/C6-2000-S12-LUZE","ODSL-96B-M/C6-2000-S12","Sensor, 50106593","Leuze","ODSL-96B-M/C6-2000-S12","Leuze Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/luze/logo_s.jpg","1341","6","0","0","18-30 VDC","null","null","IP67, IP69K","Products > Automation & Control > Sensors > Measuring","https://www.galco.com/odsl-96b-m-c6-2000-s12-leuze.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/o/d/odsl-96b-m-c6-2000-s12-leuze.jpg","0","0","0","0","0","Products /// Automation & Control /// Sensors","Sensor"
"ODSL-96B-M/C6-S12-LUZE","ODSL-96B-M/C6-S12","Sensor, 50109290","Leuze","ODSL-96B-M/C6-S12","Leuze Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/luze/logo_s.jpg","1198.35","6","0","0","18-30 VDC","null","null","IP67, IP69K","Products > Automation & Control > Sensors > Measuring","https://www.galco.com/odsl-96b-m-c6-s12-leuze.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/o/d/odsl-96b-m-c6-s12-leuze.jpg","0","0","0","0","0","Products /// Automation & Control /// Sensors","Sensor"
"PL1.25-SICK","PL1.25","Reflectors Round, PL1.25 Accessory group: Reflectors Accessory family: Round Description: Round reflector, 33.6Â mm diameter","Sick","7029889","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","17.23","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/pl1-25-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/l/pl1-25-sick.jpg","0.01","0.01","0.35","1.3","1.3","Products /// Automation & Control /// Sensors","Sensor"
"PL10F-SICK","PL10F","Reflectors Fine triple reflectors, PL10F Accessory group: Reflectors Accessory family: Fine triple reflectors Description: Fine","Sick","5311210","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","19.53","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/pl10f-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/l/pl10f-sick.jpg","0.005","0.005","0.3","0.8","1.26","Products /// Automation & Control /// Sensors","Sensor"
"PL20A-SICK","PL20A","Reflectors Angular, PL20A Accessory group: Reflectors Accessory family: Angular Description: Rectangular, screw connection Dime","Sick","1012719","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","19.53","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/pl20a-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/l/pl20a-sick.jpg","0.02","0.02","0.3","0.71","2.36","Products /// Automation & Control /// Sensors","Sensor"
"PL30F-SICK","PL30F","Reflectors Fine triple reflectors, PL30F Accessory group: Reflectors Accessory family: Fine triple reflectors Description: Fine","Sick","5326523","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","22.97","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/pl30f-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/l/pl30f-sick.jpg","0.025","0.025","0.3","1.2","3.25","Products /// Automation & Control /// Sensors","Sensor"
"PL80A-SICK","PL80A","Reflectors Angular, PL80A Accessory group: Reflectors Accessory family: Angular Description: Rectangular, screw connection Dime","Sick","1003865","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","50.55","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/pl80a-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/l/pl80a-sick.jpg","0.09","0.09","0.85","3.6","3.85","Products /// Automation & Control /// Sensors","Sensor"
"PT-30HG-13-LI3-H1131-TURK","PT-30HG-13-LI3-H1131","Sensor, Pressure","Turck","6831455","Turck Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","337.69","32","0","0","8-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt-30hg-13-li3-h1131-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt-30hg-13-li3-h1131-turck.png","0.205","0.245","0.85","2.7","1","Products /// Automation & Control /// Sensors","Sensor"
"PT001A-11-LI3-H1131-TURK","PT001A-11-LI3-H1131","Sensor, Pressure","Turck","6831631","Turck Sensors, PT1 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","326.46","119","0","0","8-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt001a-11-li3-h1131-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt001a-11-li3-h1131-turck.png","0.23","0.275","0.85","2.75","1","Products /// Automation & Control /// Sensors","Sensor"
"PT1000PSIG-2003-I2-H1141-TURK","PT1000PSIG-2003-I2-H1141","Sensor, Pressure","Turck","6837244","Turck Sensors, PT2000 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","197.95","305","0","0","7-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt1000psig-2003-i2-h1141-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt1000psig-2003-i2-h1141-turck.jpg","0.155","0.2","2.25","1","1","Products /// Automation & Control /// Sensors","Sensor"
"PT100PSIG-13-LI3-H1131-TURK","PT100PSIG-13-LI3-H1131","Sensor, Pressure","Turck","6831459","Turck Sensors, PT1 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","332.72","8","0","0","8-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt100psig-13-li3-h1131-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt100psig-13-li3-h1131-turck.png","0.2","0.2","2.7","0.9","0.9","Products /// Automation & Control /// Sensors","Sensor"
"PT10R-2001-I2-H1141-TURK","PT10R-2001-I2-H1141","Sensor, Pressure","Turck","6836318","Turck Sensors, PT2000 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","197.95","335","0","0","7-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt10r-2001-i2-h1141-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt10r-2001-i2-h1141-turck.jpg","0.17","0.21","2.15","0.95","1","Products /// Automation & Control /// Sensors","Sensor"
"PT150PSIG-13-LI3-H1131-TURK","PT150PSIG-13-LI3-H1131","Sensor, Pressure","Turck","6833597","Turck Sensors, PT1 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","348.08","18","0","0","8-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt150psig-13-li3-h1131-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt150psig-13-li3-h1131-turck.png","0.2","0.25","0.85","2.7","0.95","Products /// Automation & Control /// Sensors","Sensor"
"PT200PSIG-2003-I2-H1143-TURK","PT200PSIG-2003-I2-H1143","Sensor, Pressure","Turck","6836986","Turck Sensors, PT2000 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","239.28","50","0","0","7-33 VDC","null","null","IP67","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/pt200psig-2003-i2-h1143-turk.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/t/pt200psig-2003-i2-h1143-turck.png","0.16","0.2","2.3","1","1","Products /// Automation & Control /// Sensors","Sensor"
